Linux 3.16.0-4-amd64 (process-err431624-7ssxz) 	07/31/16 	_x86_64_	(4 CPU)

19:32:34        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
19:33:31          1     96.04      0.00      3.96      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:33:31          2      2.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00      0.00     96.00
19:33:31          3      2.97      0.00      1.98      0.00      0.00      0.00      0.00      0.00      0.00     95.05
19:33:32        all     11.03      0.00      1.50     15.29      0.00      0.00      0.00      0.00      0.00     72.18
19:33:32          0      5.10      0.00      1.02      0.00      0.00      0.00      0.00      0.00      0.00     93.88
19:33:32          1     36.63      0.00      1.98     61.39      0.00      0.00      0.00      0.00      0.00      0.00
19:33:32          2      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
19:33:32          3      0.99      0.00      1.98      0.00      0.00      0.00      0.00      0.00      0.00     97.03
19:33:33        all      0.25      0.00      0.25     24.88      0.00      0.00      0.00      0.00      0.00     74.63
19:33:33          0      0.00      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     99.01
19:33:33          1      0.00      0.00      0.00    100.00      0.00      0.00      0.00      0.00      0.00      0.00
19:33:33          2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
19:33:33          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
19:33:34        all      0.75      0.00      1.75     24.25      0.00      0.00      0.00      0.00      0.00     73.25
19:33:34          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
19:33:34          1      0.00      0.00      2.02     97.98      0.00      0.00      0.00      0.00      0.00      0.00
19:33:34          2      0.98      0.00      1.96      0.00      0.00      0.00      0.00      0.00      0.00     97.06
19:33:34          3      1.98      0.00      2.97      0.00      0.00      0.00      0.00      0.00      0.00     95.05
19:33:35        all      2.23      0.00      1.24     24.07      0.00      0.00      0.00      0.00      0.00     72.46
19:33:35          0      4.95      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.05
19:33:35          1      3.92      0.00      0.98     95.10      0.00      0.00      0.00      0.00      0.00      0.00
19:33:35          2      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00      0.00     97.00
19:33:35          3      0.00      0.00      1.98      0.00      0.00      0.00      0.00      0.00      0.00     98.02
19:33:36        all      1.24      0.00      0.74     24.50      0.00      0.00      0.00      0.00      0.00     73.51
19:33:36          0      0.98      0.00      1.96      0.98      0.00      0.00      0.00      0.00      0.00     96.08
19:33:36          1      1.01      0.00      0.00     98.99      0.00      0.00      0.00      0.00      0.00      0.00
19:33:36          2      0.99      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.01
19:33:36          3      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     98.02
19:33:37        all      5.49      0.00      0.50     20.45      0.00      0.00      0.00      0.00      0.00     73.57
19:33:37          0      1.98      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     98.02
19:33:37          1     17.00      0.00      1.00     82.00      0.00      0.00      0.00      0.00      0.00      0.00
19:33:37          2      2.97      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.03
19:33:37          3      1.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     98.00
19:33:38        all      1.24      0.00      0.75     23.88      0.00      0.00      0.00      0.00      0.00     74.13
19:33:38          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
19:33:38          1      3.96      0.00      0.99     95.05      0.00      0.00      0.00      0.00      0.00      0.00
19:33:38          2      0.99      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     98.02
19:33:38          3      0.00      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     99.01
19:33:39        all     13.75      0.00      1.50     12.75      0.00      0.00      0.00      0.00      0.00     72.00
19:33:39          0      4.95      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     94.06
19:33:39          1     45.54      0.00      2.97     51.49      0.00      0.00      0.00      0.00      0.00      0.00
19:33:39          2      3.96      0.00      1.98      0.00      0.00      0.00      0.00      0.00      0.00     94.06
19:33:39          3      0.00      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     98.99
19:33:40        all     27.93      0.00      2.24      0.00      0.00      0.00      0.00      0.00      0.00     69.83
19:33:40          0     12.87      0.00      2.97      0.00      0.00      0.00      0.00      0.00      0.00     84.16
19:33:40          1     97.03      0.00      2.97      0.00      0.00      0.00      0.00      0.00      0.00      0.00
19:33:40          2      1.01      0.00      2.02      0.00      0.00      0.00      0.00      0.00      0.00     96.97
19:33:40          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
19:33:41        all     27.82      0.00      3.26      2.26      0.00      0.00      0.00      0.00      0.00     66.67
19:33:41          0      7.92      0.00      5.94      0.00      0.00      0.00      0.00      0.00      0.00     86.14
19:33:41          1     89.00      0.00      3.00      8.00      0.00      0.00      0.00      0.00      0.00      0.00
19:33:41          2      7.07      0.00      2.02      0.00      0.00      0.00      0.00      0.00      0.00     90.91
19:33:41          3      6.93      0.00      2.97      0.00      0.00      0.00      0.99      0.00      0.00     89.11

19:33:41        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
19:33:42        all     10.97      0.00      1.75     15.21      0.00      0.00      0.00      0.00      0.00     72.07
19:33:42          0      2.02      0.00      2.02      0.00      0.00      0.00      0.00      0.00      0.00     95.96
19:33:42          1     37.00      0.00      2.00     61.00      0.00      0.00      0.00      0.00      0.00      0.00
19:33:42          2      2.97      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     96.04
19:33:42          3      1.98      0.00      1.98      0.00      0.00      0.00      0.00      0.00      0.00     96.04
19:33:43        all      0.50      0.00      0.99     24.32      0.00      0.00      0.00      0.00      0.00     74.19
19:33:43          0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
19:33:43          1      0.99      0.00      1.98     97.03      0.00      0.00      0.00      0.00      0.00      0.00
19:33:43          2      0.00      0.00      1.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
19:33:43          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
19:33:44        all      0.75      0.00      0.75     24.75      0.00      0.00      0.00      0.00      0.00     73.75
19:33:44          0      0.00      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     99.01
19:33:44          1      1.00      0.00      0.00     99.00      0.00      0.00      0.00      0.00      0.00      0.00
19:33:44          2      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
19:33:44          3      2.97      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     96.04
19:33:45        all      1.75      0.00      0.25     24.75      0.00      0.00      0.00      0.00      0.00     73.25
19:33:45          0      2.97      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     96.04
19:33:45          1      0.00      0.00      1.00     99.00      0.00      0.00      0.00      0.00      0.00      0.00
19:33:45          2      3.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     97.00
19:33:45          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
19:33:46        all     13.93      0.00      1.99     12.19      0.00      0.00      0.00      0.00      0.00     71.89
19:33:46          0      4.95      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     95.05
19:33:46          1     49.50      0.00      1.98     48.51      0.00      0.00      0.00      0.00      0.00      0.00
19:33:46          2      1.98      0.00      2.97      0.00      0.00      0.00      0.00      0.00      0.00     95.05
19:33:46          3      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00      0.00     97.00
19:33:47        all      9.93      0.00      0.99     15.63      0.00      0.00      0.00      0.00      0.00     73.45
19:33:47          0      1.98      0.00      2.97      0.00      0.00      0.00      0.00      0.00      0.00     95.05
19:33:47          1     35.64      0.00      0.99     63.37      0.00      0.00      0.00      0.00      0.00      0.00
19:33:47          2      1.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00     99.00
19:33:47          3      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00    100.00
19:33:48        all      4.71      0.00      1.24     20.84      0.00      0.00      0.25      0.00      0.00     72.95
19:33:48          0      1.98      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     97.03
19:33:48          1     14.00      0.00      0.00     84.00      0.00      0.00      0.00      0.00      0.00      2.00
19:33:48          2      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00      0.00     97.00
19:33:48          3      1.00      0.00      2.00      0.00      0.00      0.00      0.00      0.00      0.00     97.00
19:33:49        all      8.04      0.00      1.26     17.84      0.00      0.00      0.00      0.00      0.00     72.86
19:33:49          0      3.96      0.00      0.99      0.00      0.00      0.00      0.00      0.00      0.00     95.05
19:33:49          1     28.00      0.00      1.00     71.00      0.00      0.00      0.00      0.00      0.00      0.00
